Avg_Speed,Vehicle_Count,Time_of_Day,Day_of_Week,Weather_Condition,Latitude,Longitude
18.37192636827029,1147,Afternoon,Weekday,Fog,37.7765905747525,-122.40008128292784
37.45700154950614,502,Afternoon,Weekend,Clear,37.75297251228742,-122.39547614275132
62.740944014005706,808,Evening,Weekend,Clear,37.84054089745114,-122.3996838711515
22.92648598205125,2889,Morning,Weekday,Clear,37.81656169402643,-122.49852031442298
43.165945523981705,1952,Afternoon,Weekday,Fog,37.71666724413266,-122.3611518418736
55.5657607459544,771,Morning,Weekday,Fog,37.70782522501238,-122.44813040457292
39.52291766567646,4073,Afternoon,Weekend,Snow,37.757919602612304,-122.4682195603016
34.625042282881914,2831,Afternoon,Weekend,Fog,37.80415974314488,-122.45232740993744
11.154951231374282,3692,Night,Weekend,Snow,37.83672275492127,-122.38643077609856
58.43760391621691,3626,Night,Weekday,Clear,37.81532059583253,-122.37046813379712
66.7263329704306,229,Afternoon,Weekday,Fog,37.71126565058898,-122.35425429788664
51.85103422042008,3309,Evening,Weekend,Fog,37.786362562161926,-122.39156882094017
29.93828991008512,3249,Morning,Weekend,Snow,37.81458232090244,-122.45100690077952
14.403660045633773,735,Night,Weekday,Snow,37.808277923056366,-122.37175087385576
40.74334595180301,453,Afternoon,Weekend,Clear,37.7499709768422,-122.44484483489684
17.817942115881227,2506,Morning,Weekend,Snow,37.848627865390526,-122.4357830979189
47.31089995061152,3564,Afternoon,Weekday,Fog,37.7052100827089,-122.49729361464226
18.34935099356556,4109,Afternoon,Weekday,Rain,37.84635163224384,-122.3966206121457
14.426101851883985,3280,Morning,Weekend,Clear,37.7170840315346,-122.39961027559734
13.966575654606633,4197,Evening,Weekday,Fog,37.79803708272957,-122.37307054903292
29.93828991008512,3249,Morning,Weekend,Snow,37.81458232090244,-122.45100690077952
33.45922416142501,2203,Evening,Weekday,Snow,37.74946919074736,-122.46592888562192
69.73410103985243,3763,Morning,Weekend,Fog,37.79536519106363,-122.3635690212192
63.89871542071296,4610,Evening,Weekday,Snow,37.816960424732926,-122.48757054617526
18.34935099356556,4109,Afternoon,Weekday,Rain,37.84635163224384,-122.3966206121457
32.51776838082522,1288,Morning,Weekend,Clear,37.716204016897805,-122.46369085739178
20.58639384749809,3670,Evening,Weekday,Snow,37.73157731089953,-122.3870342825836
30.788145063424597,2907,Afternoon,Weekend,Rain,37.82981001629306,-122.4197405243417
57.567036005834105,4084,Evening,Weekday,Rain,37.8102514783252,-122.35322193598932
41.56329186324294,1760,Evening,Weekend,Rain,37.75136981670481,-122.37051242852615
63.26978562173866,3640,Evening,Weekday,Fog,37.8136606862286,-122.49518804135022
25.526522833508015,2518,Evening,Weekend,Clear,37.81115267468888,-122.44300482786348
63.04499674364903,1526,Morning,Weekend,Snow,37.72447688863189,-122.35456137745508
37.15558920504181,213,Evening,Weekday,Clear,37.807957552912285,-122.47409899117469
13.70973114203805,1709,Afternoon,Weekday,Snow,37.70098411347051,-122.47625892161275
45.99339714669863,1508,Morning,Weekday,Clear,37.752785164088245,-122.48311965998516
10.284818958540145,3649,Morning,Weekend,Clear,37.7854251507044,-122.40535976806684
10.386644420427553,1676,Afternoon,Weekday,Fog,37.71133391012889,-122.36973215258868
45.38645049683586,4039,Morning,Weekend,Rain,37.74383704326176,-122.38287648730736
14.966247013968506,1631,Morning,Weekday,Snow,37.76707838979333,-122.4557615729731
60.58376793453134,1310,Morning,Weekend,Fog,37.72583702034439,-122.35353060757116
45.48764914239772,3040,Morning,Weekday,Rain,37.84003694343087,-122.47378896209943
68.76163288413076,2118,Night,Weekday,Rain,37.75558376365584,-122.40590339542057
37.99280748867339,2028,Evening,Weekday,Snow,37.83228793894636,-122.4728081599696
69.01738319847237,3768,Morning,Weekday,Rain,37.712886998434,-122.45220286601452
22.92648598205125,2889,Morning,Weekday,Clear,37.81656169402643,-122.49852031442298
56.69919837593891,3998,Morning,Weekday,Fog,37.739268531605575,-122.39888454348278
27.95408875248415,2101,Afternoon,Weekday,Fog,37.74320313392758,-122.40971540730132
14.555855475132836,480,Afternoon,Weekend,Rain,37.82285727241838,-122.36087044353422
66.36595069119312,4698,Night,Weekday,Snow,37.80238889508205,-122.49509740606572
20.267820698121344,1653,Afternoon,Weekend,Clear,37.800014898848254,-122.36456899075144
18.47842683350907,2683,Night,Weekend,Fog,37.80842093073299,-122.46872955446004
36.27242249396928,671,Night,Weekend,Rain,37.72622263185328,-122.46175652078138
51.868027577889016,728,Night,Weekday,Clear,37.731308584741946,-122.499335431048
27.99752387803251,4316,Morning,Weekend,Snow,37.77292215876976,-122.48308891849253
36.27242249396928,671,Night,Weekend,Rain,37.72622263185328,-122.46175652078138
16.09092522343937,1792,Morning,Weekday,Snow,37.83639434395551,-122.38725504537868
30.70478207120544,1040,Afternoon,Weekend,Clear,37.743655262114174,-122.49495668990616
65.69491619049217,3650,Evening,Weekend,Fog,37.82685242614295,-122.39444198873072
50.876960112969655,4334,Morning,Weekday,Clear,37.83135399533463,-122.43480874849152
22.56631497379661,561,Afternoon,Weekday,Rain,37.70367045611209,-122.3615442492043
61.38692871711457,109,Evening,Weekend,Snow,37.783987682507984,-122.42072380589988
47.11978171506844,2452,Night,Weekend,Snow,37.7021776908172,-122.4113368510882
46.7882439769909,552,Morning,Weekday,Snow,37.752245608779525,-122.4328199280712
66.7600971928504,399,Evening,Weekday,Snow,37.821614040066784,-122.48548210486436
30.728706771331957,1801,Afternoon,Weekend,Clear,37.72815874064409,-122.44850180016164
17.240587191263188,2033,Night,Weekend,Snow,37.841190531191415,-122.45639629892892
31.442260617828182,3409,Morning,Weekday,Fog,37.7831885235086,-122.41967745964897
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
31.78390198025985,4875,Night,Weekend,Rain,37.83949825073628,-122.37621898196058
20.58639384749809,3670,Evening,Weekday,Snow,37.73157731089953,-122.3870342825836
13.70973114203805,1709,Afternoon,Weekday,Snow,37.70098411347051,-122.47625892161275
54.23505260641291,4072,Night,Weekday,Clear,37.716671785848746,-122.37959464888004
34.54982495903319,195,Evening,Weekend,Snow,37.74014014781081,-122.39850745768946
69.68971085529762,1001,Night,Weekend,Rain,37.72619746239896,-122.43534124510845
59.01568444998853,1861,Morning,Weekend,Clear,37.77147762128858,-122.47971037308452
60.58376793453134,1310,Morning,Weekend,Fog,37.72583702034439,-122.35353060757116
51.35202275888878,189,Night,Weekend,Snow,37.79663813748738,-122.48101580284796
12.03617447293654,2236,Morning,Weekday,Rain,37.80236314725499,-122.4051241030184
66.80615765023649,2374,Morning,Weekday,Clear,37.78131683642051,-122.38440300151088
61.38692871711457,109,Evening,Weekend,Snow,37.783987682507984,-122.42072380589988
59.55437402466809,4674,Evening,Weekday,Clear,37.82602949656386,-122.43825762856652
40.86379441044226,3880,Evening,Weekday,Snow,37.72138190354092,-122.47673765330067
28.398754416196983,3997,Afternoon,Weekday,Fog,37.741415949438505,-122.44607816910435
59.67060094482781,3174,Evening,Weekend,Fog,37.84293927498488,-122.4373119320683
61.38692871711457,109,Evening,Weekend,Snow,37.783987682507984,-122.42072380589988
38.73490147237212,4701,Afternoon,Weekday,Clear,37.784591666658045,-122.43183234550874
53.99433982020075,1916,Evening,Weekend,Clear,37.76139627108926,-122.49832394662482
31.442260617828182,3409,Morning,Weekday,Fog,37.7831885235086,-122.41967745964897
29.93828991008512,3249,Morning,Weekend,Snow,37.81458232090244,-122.45100690077952
49.490178742227066,2571,Night,Weekday,Snow,37.72514216494643,-122.457659028684
36.69758100268878,1200,Night,Weekday,Clear,37.73490347017288,-122.40597213729136
67.97516531182426,595,Morning,Weekend,Fog,37.71872633223693,-122.37286271612128
39.51683580633579,3913,Night,Weekend,Clear,37.84867337189432,-122.46018461400304
67.49819709725979,590,Morning,Weekend,Fog,37.77924518871101,-122.47940538717825
63.89871542071296,4610,Evening,Weekday,Snow,37.816960424732926,-122.48757054617526
60.00773568680948,3684,Morning,Weekday,Snow,37.71601046159061,-122.38646282819082
18.37192636827029,1147,Afternoon,Weekday,Fog,37.7765905747525,-122.40008128292784
55.5657607459544,771,Morning,Weekday,Fog,37.70782522501238,-122.44813040457292
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
16.75593375216134,3322,Morning,Weekend,Snow,37.76597180343961,-122.45602615598132
40.278037441351984,799,Evening,Weekend,Snow,37.840564544568295,-122.4242944564567
54.23505260641291,4072,Night,Weekday,Clear,37.716671785848746,-122.37959464888004
18.37192636827029,1147,Afternoon,Weekday,Fog,37.7765905747525,-122.40008128292784
64.95863986760286,961,Night,Weekend,Clear,37.74660992752817,-122.44493116964208
51.85103422042008,3309,Evening,Weekend,Fog,37.786362562161926,-122.39156882094017
23.52314489578639,4311,Evening,Weekday,Snow,37.82209629928736,-122.47276369304564
34.20984562798284,3329,Afternoon,Weekday,Clear,37.7253215285728,-122.4002457175861
12.304265812231533,4424,Night,Weekday,Clear,37.7442596693332,-122.43463567829444
22.51452549053714,1926,Evening,Weekend,Clear,37.805540953111056,-122.48065230770898
63.89871542071296,4610,Evening,Weekday,Snow,37.816960424732926,-122.48757054617526
53.85535013779249,2697,Evening,Weekend,Rain,37.81708304763558,-122.38230794309165
24.46108574058256,3766,Evening,Weekday,Snow,37.83766430554864,-122.40486370841766
10.284818958540145,3649,Morning,Weekend,Clear,37.7854251507044,-122.40535976806684
18.47842683350907,2683,Night,Weekend,Fog,37.80842093073299,-122.46872955446004
67.2449241879556,4578,Night,Weekend,Clear,37.78847739367472,-122.45090401813223
42.45624394846577,4533,Morning,Weekend,Rain,37.7521746004217,-122.48652956859652
51.16806025748487,2286,Night,Weekend,Fog,37.71162754928192,-122.36065096668632
46.96036785610137,2634,Morning,Weekend,Snow,37.74859374471786,-122.42160504434428
36.69758100268878,1200,Night,Weekday,Clear,37.73490347017288,-122.40597213729136
14.37643118974596,4528,Night,Weekday,Fog,37.76162983988178,-122.40190601829993
52.24997317977291,4847,Morning,Weekend,Clear,37.78108928268242,-122.42552451158669
14.555855475132836,480,Afternoon,Weekend,Rain,37.82285727241838,-122.36087044353422
46.65195156675961,488,Night,Weekday,Snow,37.80253705050437,-122.43667402465312
20.739511194957448,2860,Night,Weekend,Rain,37.791434756868405,-122.473389186617
53.904110241446126,4917,Evening,Weekend,Fog,37.756357203115286,-122.38207941900988
39.64461193549813,723,Afternoon,Weekend,Clear,37.74412009031602,-122.41230821430317
68.76163288413076,2118,Night,Weekday,Rain,37.75558376365584,-122.40590339542057
17.070842421833564,2253,Morning,Weekend,Fog,37.702358679390166,-122.49087978390456
54.15065185077376,4492,Afternoon,Weekday,Snow,37.703757709026256,-122.49678902722908
53.85535013779249,2697,Evening,Weekend,Rain,37.81708304763558,-122.38230794309165
43.47360946335453,4515,Afternoon,Weekday,Clear,37.80243115829425,-122.4006559994392
12.076123492852062,213,Evening,Weekend,Fog,37.82007378425336,-122.44426407802186
27.962391103519412,3939,Night,Weekend,Rain,37.83648258299989,-122.350696662335
27.03128975789374,4856,Morning,Weekend,Fog,37.73477244026419,-122.37188304390064
42.56731528964515,1696,Evening,Weekend,Rain,37.74251110093006,-122.39017820639876
24.103159870920678,574,Night,Weekday,Rain,37.774708832944974,-122.40230922040304
61.38692871711457,109,Evening,Weekend,Snow,37.783987682507984,-122.42072380589988
61.31541529655822,1004,Afternoon,Weekend,Snow,37.794180414670144,-122.40543476169437
39.18178738216518,3913,Evening,Weekend,Clear,37.74491655836788,-122.36438285017164
54.68344882863025,1823,Afternoon,Weekend,Snow,37.81422394874167,-122.3620497030677
11.119818056025997,1280,Night,Weekend,Snow,37.82567352561304,-122.4229792444844
55.59827569794219,4484,Night,Weekend,Fog,37.76321432762983,-122.4330220915305
63.8325351628332,1072,Evening,Weekend,Clear,37.79913709905321,-122.37538766033067
65.13156344687613,1910,Evening,Weekend,Fog,37.80320462454266,-122.48967778293806
65.81784137791354,3062,Night,Weekend,Snow,37.77513249264845,-122.4852347144416
39.31810125247402,2712,Evening,Weekend,Clear,37.72874083653838,-122.47364615552196
53.99433982020075,1916,Evening,Weekend,Clear,37.76139627108926,-122.49832394662482
51.85103422042008,3309,Evening,Weekend,Fog,37.786362562161926,-122.39156882094017
45.45238907718695,3307,Night,Weekday,Fog,37.76202360283227,-122.3621901642322
36.341398149543934,4774,Morning,Weekday,Snow,37.8279099935923,-122.3948566186154
39.64461193549813,723,Afternoon,Weekend,Clear,37.74412009031602,-122.41230821430317
66.36595069119312,4698,Night,Weekday,Snow,37.80238889508205,-122.49509740606572
43.165945523981705,1952,Afternoon,Weekday,Fog,37.71666724413266,-122.3611518418736
45.45238907718695,3307,Night,Weekday,Fog,37.76202360283227,-122.3621901642322
27.113818647982065,3109,Morning,Weekend,Snow,37.713715930259866,-122.35570033617438
40.31474430239419,3005,Morning,Weekend,Clear,37.772823195098844,-122.42931953609904
31.70888657170331,3044,Morning,Weekend,Fog,37.73139569404457,-122.44085520347404
34.54982495903319,195,Evening,Weekend,Snow,37.74014014781081,-122.39850745768946
37.66022586467017,3678,Night,Weekend,Clear,37.81515809483045,-122.37604234498887
62.475119008337,1319,Morning,Weekend,Clear,37.719660825995206,-122.45220515916668
64.0161787054281,2860,Evening,Weekday,Clear,37.76989813139319,-122.41718040683574
27.113818647982065,3109,Morning,Weekend,Snow,37.713715930259866,-122.35570033617438
69.01738319847237,3768,Morning,Weekday,Rain,37.712886998434,-122.45220286601452
36.341398149543934,4774,Morning,Weekday,Snow,37.8279099935923,-122.3948566186154
37.15558920504181,213,Evening,Weekday,Clear,37.807957552912285,-122.47409899117469
36.341398149543934,4774,Morning,Weekday,Snow,37.8279099935923,-122.3948566186154
17.158577584282813,262,Afternoon,Weekend,Snow,37.79108913926592,-122.46921324376916
33.61933838697159,3908,Night,Weekend,Fog,37.81094766339316,-122.42537553891864
48.47455987643026,3622,Night,Weekday,Clear,37.74311126026779,-122.352660783172
22.31651948460777,3427,Night,Weekend,Clear,37.836313710184285,-122.44920343318532
11.119818056025997,1280,Night,Weekend,Snow,37.82567352561304,-122.4229792444844
51.40942115596137,3385,Night,Weekday,Fog,37.755492153821386,-122.43587820701909
66.7600971928504,399,Evening,Weekday,Snow,37.821614040066784,-122.48548210486436
17.240587191263188,2033,Night,Weekend,Snow,37.841190531191415,-122.45639629892892
32.51776838082522,1288,Morning,Weekend,Clear,37.716204016897805,-122.46369085739178
49.0267941270008,2935,Afternoon,Weekend,Rain,37.81004600072567,-122.38525649327228
39.52291766567646,4073,Afternoon,Weekend,Snow,37.757919602612304,-122.4682195603016
49.490178742227066,2571,Night,Weekday,Snow,37.72514216494643,-122.457659028684
16.258493802489475,1468,Night,Weekend,Fog,37.754916211059,-122.4784159436738
28.83774126405033,4437,Night,Weekday,Clear,37.76746250938842,-122.38905291623372
31.70888657170331,3044,Morning,Weekend,Fog,37.73139569404457,-122.44085520347404
25.00209998732861,4701,Afternoon,Weekend,Clear,37.76189059402228,-122.37932075139608
24.47751803717476,147,Afternoon,Weekday,Clear,37.77264411399473,-122.41892756799308
18.37192636827029,1147,Afternoon,Weekday,Fog,37.7765905747525,-122.40008128292784
56.69919837593891,3998,Morning,Weekday,Fog,37.739268531605575,-122.39888454348278
69.68971085529762,1001,Night,Weekend,Rain,37.72619746239896,-122.43534124510845
66.48740521160329,1751,Afternoon,Weekend,Clear,37.74385393171079,-122.41157819360424
37.42557960692875,197,Afternoon,Weekday,Clear,37.76119898999319,-122.3977605767963
66.39861470399188,4485,Evening,Weekday,Rain,37.72220053818415,-122.44381431707826
53.85535013779249,2697,Evening,Weekend,Rain,37.81708304763558,-122.38230794309165
66.7600971928504,399,Evening,Weekday,Snow,37.821614040066784,-122.48548210486436
36.27242249396928,671,Night,Weekend,Rain,37.72622263185328,-122.46175652078138
42.56731528964515,1696,Evening,Weekend,Rain,37.74251110093006,-122.39017820639876
22.51452549053714,1926,Evening,Weekend,Clear,37.805540953111056,-122.48065230770898
45.99339714669863,1508,Morning,Weekday,Clear,37.752785164088245,-122.48311965998516
62.52432977671963,3174,Afternoon,Weekday,Clear,37.80697567630902,-122.48988288013862
43.165945523981705,1952,Afternoon,Weekday,Fog,37.71666724413266,-122.3611518418736
26.3283747488194,1963,Night,Weekend,Fog,37.77674454096317,-122.40925170144368
34.58935053085898,125,Evening,Weekend,Fog,37.8423759806842,-122.40612881460088
30.728706771331957,1801,Afternoon,Weekend,Clear,37.72815874064409,-122.44850180016164
24.103159870920678,574,Night,Weekday,Rain,37.774708832944974,-122.40230922040304
35.30504568917196,2352,Night,Weekend,Snow,37.81692375014754,-122.40638857902684
66.5851090108826,3932,Morning,Weekday,Snow,37.84904656257245,-122.40253967206571
43.165945523981705,1952,Afternoon,Weekday,Fog,37.71666724413266,-122.3611518418736
44.85655743717898,852,Evening,Weekend,Rain,37.73524775853664,-122.46007297557009
48.75812675430117,3950,Afternoon,Weekend,Clear,37.75829529668332,-122.44919101740606
20.267820698121344,1653,Afternoon,Weekend,Clear,37.800014898848254,-122.36456899075144
14.555855475132836,480,Afternoon,Weekend,Rain,37.82285727241838,-122.36087044353422
48.68493538421077,1885,Morning,Weekend,Snow,37.76201585818131,-122.4183496017918
57.19473194291716,378,Night,Weekend,Fog,37.80250511396221,-122.46441514510384
17.641218694825692,3926,Evening,Weekend,Fog,37.82853479681837,-122.4808656401196
14.426101851883985,3280,Morning,Weekend,Clear,37.7170840315346,-122.39961027559734
59.55437402466809,4674,Evening,Weekday,Clear,37.82602949656386,-122.43825762856652
66.36595069119312,4698,Night,Weekday,Snow,37.80238889508205,-122.49509740606572
15.38627100470599,4682,Evening,Weekend,Snow,37.779204850990034,-122.36037641472136
12.076123492852062,213,Evening,Weekend,Fog,37.82007378425336,-122.44426407802186
12.408664847797631,4738,Evening,Weekday,Fog,37.7551020043613,-122.4784479942379
14.403660045633773,735,Night,Weekday,Snow,37.808277923056366,-122.37175087385576
45.48764914239772,3040,Morning,Weekday,Rain,37.84003694343087,-122.47378896209943
51.16806025748487,2286,Night,Weekend,Fog,37.71162754928192,-122.36065096668632
69.68971085529762,1001,Night,Weekend,Rain,37.72619746239896,-122.43534124510845
46.96036785610137,2634,Morning,Weekend,Snow,37.74859374471786,-122.42160504434428
31.442260617828182,3409,Morning,Weekday,Fog,37.7831885235086,-122.41967745964897
18.280339906389692,1266,Evening,Weekday,Clear,37.77885683882187,-122.36088463596464
65.05053576976314,2542,Evening,Weekday,Fog,37.75958367053973,-122.38870160549448
60.81646298142059,1075,Night,Weekend,Fog,37.79039209517076,-122.49491526626704
61.38692871711457,109,Evening,Weekend,Snow,37.783987682507984,-122.42072380589988
54.15065185077376,4492,Afternoon,Weekday,Snow,37.703757709026256,-122.49678902722908
31.442260617828182,3409,Morning,Weekday,Fog,37.7831885235086,-122.41967745964897
51.63215443049046,3678,Afternoon,Weekend,Fog,37.82662636002448,-122.39225392802344
30.70478207120544,1040,Afternoon,Weekend,Clear,37.743655262114174,-122.49495668990616
35.47057547922852,2758,Evening,Weekend,Snow,37.73393663919826,-122.42463510827366
23.05486563191457,481,Night,Weekday,Clear,37.74668251677546,-122.37046794444146
17.641218694825692,3926,Evening,Weekend,Fog,37.82853479681837,-122.4808656401196
24.46108574058256,3766,Evening,Weekday,Snow,37.83766430554864,-122.40486370841766
24.47751803717476,147,Afternoon,Weekday,Clear,37.77264411399473,-122.41892756799308
47.31089995061152,3564,Afternoon,Weekday,Fog,37.7052100827089,-122.49729361464226
40.278037441351984,799,Evening,Weekend,Snow,37.840564544568295,-122.4242944564567
27.03128975789374,4856,Morning,Weekend,Fog,37.73477244026419,-122.37188304390064
39.31810125247402,2712,Evening,Weekend,Clear,37.72874083653838,-122.47364615552196
27.35094564105916,4831,Morning,Weekday,Snow,37.8318689769749,-122.4908373204277
24.103159870920678,574,Night,Weekday,Rain,37.774708832944974,-122.40230922040304
22.411730340434115,1521,Afternoon,Weekday,Clear,37.82576467937512,-122.35506135864216
32.85220125420254,1584,Evening,Weekend,Clear,37.769232214982345,-122.38546206686688
31.70888657170331,3044,Morning,Weekend,Fog,37.73139569404457,-122.44085520347404
25.544724241220933,1572,Evening,Weekend,Rain,37.83266282688732,-122.44378667393896
36.341398149543934,4774,Morning,Weekday,Snow,37.8279099935923,-122.3948566186154
68.04239989122969,1521,Afternoon,Weekday,Snow,37.77704001336362,-122.38306312589272
46.00093952545788,2039,Afternoon,Weekend,Fog,37.8459201313501,-122.4033567036886
66.71905015719084,4077,Evening,Weekend,Snow,37.76643996371945,-122.43359810946814
33.4321400440241,4676,Afternoon,Weekday,Snow,37.78622888577527,-122.4361565072197
27.95408875248415,2101,Afternoon,Weekday,Fog,37.74320313392758,-122.40971540730132
22.871974891186767,4549,Morning,Weekday,Rain,37.7377436866614,-122.39513643156847
51.85103422042008,3309,Evening,Weekend,Fog,37.786362562161926,-122.39156882094017
31.295339893434,2370,Evening,Weekday,Fog,37.70793559551413,-122.43086902696731
18.34935099356556,4109,Afternoon,Weekday,Rain,37.84635163224384,-122.3966206121457
59.31626705181723,1122,Morning,Weekday,Fog,37.707166857852194,-122.46406087563852
25.593961169752745,1408,Evening,Weekend,Clear,37.73697828005732,-122.39649880119522
24.47751803717476,147,Afternoon,Weekday,Clear,37.77264411399473,-122.41892756799308
60.58376793453134,1310,Morning,Weekend,Fog,37.72583702034439,-122.35353060757116
25.00209998732861,4701,Afternoon,Weekend,Clear,37.76189059402228,-122.37932075139608
49.50983978383604,2574,Morning,Weekday,Clear,37.84077419503093,-122.37050353298262
17.817942115881227,2506,Morning,Weekend,Snow,37.848627865390526,-122.4357830979189
15.38627100470599,4682,Evening,Weekend,Snow,37.779204850990034,-122.36037641472136
40.1809772360326,4160,Evening,Weekday,Rain,37.742878752412985,-122.40639246706677
46.79359700520183,2238,Morning,Weekday,Fog,37.810714746862246,-122.46745656760848
13.74483126517459,4588,Afternoon,Weekday,Rain,37.80118594738344,-122.39020214051315
51.40942115596137,3385,Night,Weekday,Fog,37.755492153821386,-122.43587820701909
56.52594288746917,411,Night,Weekend,Clear,37.73878760194244,-122.36554763391337
22.56631497379661,561,Afternoon,Weekday,Rain,37.70367045611209,-122.3615442492043
46.65462303245164,1359,Afternoon,Weekend,Snow,37.76657871806992,-122.39334198484023
30.728706771331957,1801,Afternoon,Weekend,Clear,37.72815874064409,-122.44850180016164
11.119818056025997,1280,Night,Weekend,Snow,37.82567352561304,-122.4229792444844
42.18731187926426,508,Afternoon,Weekend,Rain,37.703584449199255,-122.4190477166598
20.76266391264991,2137,Afternoon,Weekend,Snow,37.81083687634472,-122.35456535841516
51.63215443049046,3678,Afternoon,Weekend,Fog,37.82662636002448,-122.39225392802344
59.55437402466809,4674,Evening,Weekday,Clear,37.82602949656386,-122.43825762856652
46.7882439769909,552,Morning,Weekday,Snow,37.752245608779525,-122.4328199280712
28.561062108057023,3985,Night,Weekend,Rain,37.73415627955926,-122.35935375935256
65.92928372677494,2006,Night,Weekday,Fog,37.72497690646231,-122.36051191479548
25.526522833508015,2518,Evening,Weekend,Clear,37.81115267468888,-122.44300482786348
42.27219120314824,55,Night,Weekday,Clear,37.83077940674514,-122.49784797845372
25.544724241220933,1572,Evening,Weekend,Rain,37.83266282688732,-122.44378667393896
68.78346017483172,1382,Evening,Weekend,Clear,37.79200283664598,-122.3978495834174
24.46108574058256,3766,Evening,Weekday,Snow,37.83766430554864,-122.40486370841766
22.92648598205125,2889,Morning,Weekday,Clear,37.81656169402643,-122.49852031442298
49.06839585146369,1175,Morning,Weekend,Rain,37.74239671756245,-122.38665973490534
22.855456315810628,1744,Morning,Weekday,Snow,37.81807797948772,-122.3682487209286
40.86379441044226,3880,Evening,Weekday,Snow,37.72138190354092,-122.47673765330067
55.5657607459544,771,Morning,Weekday,Fog,37.70782522501238,-122.44813040457292
33.4321400440241,4676,Afternoon,Weekday,Snow,37.78622888577527,-122.4361565072197
10.689892098503426,350,Night,Weekend,Clear,37.7338510047901,-122.41384808330544
40.278037441351984,799,Evening,Weekend,Snow,37.840564544568295,-122.4242944564567
68.04239989122969,1521,Afternoon,Weekday,Snow,37.77704001336362,-122.38306312589272
45.45238907718695,3307,Night,Weekday,Fog,37.76202360283227,-122.3621901642322
42.45624394846577,4533,Morning,Weekend,Rain,37.7521746004217,-122.48652956859652
37.99280748867339,2028,Evening,Weekday,Snow,37.83228793894636,-122.4728081599696
44.85655743717898,852,Evening,Weekend,Rain,37.73524775853664,-122.46007297557009
25.29297853003356,2428,Night,Weekday,Fog,37.71383073845673,-122.46866645691968
46.7882439769909,552,Morning,Weekday,Snow,37.752245608779525,-122.4328199280712
54.23505260641291,4072,Night,Weekday,Clear,37.716671785848746,-122.37959464888004
51.35202275888878,189,Night,Weekend,Snow,37.79663813748738,-122.48101580284796
27.95408875248415,2101,Afternoon,Weekday,Fog,37.74320313392758,-122.40971540730132
66.39861470399188,4485,Evening,Weekday,Rain,37.72220053818415,-122.44381431707826
22.855456315810628,1744,Morning,Weekday,Snow,37.81807797948772,-122.3682487209286
37.44783163021178,2940,Morning,Weekend,Snow,37.70148779700298,-122.46171563604496
68.8463435112549,907,Night,Weekday,Clear,37.70882435150802,-122.48039559588968
68.8463435112549,907,Night,Weekday,Clear,37.70882435150802,-122.48039559588968
57.517689369434784,715,Afternoon,Weekday,Snow,37.77841508015972,-122.40291173853448
27.99752387803251,4316,Morning,Weekend,Snow,37.77292215876976,-122.48308891849253
37.15558920504181,213,Evening,Weekday,Clear,37.807957552912285,-122.47409899117469
23.113504065444246,1254,Evening,Weekend,Rain,37.75644361335951,-122.36439877885977
53.85535013779249,2697,Evening,Weekend,Rain,37.81708304763558,-122.38230794309165
25.544724241220933,1572,Evening,Weekend,Rain,37.83266282688732,-122.44378667393896
47.11978171506844,2452,Night,Weekend,Snow,37.7021776908172,-122.4113368510882
12.076123492852062,213,Evening,Weekend,Fog,37.82007378425336,-122.44426407802186
11.543413244236527,4683,Afternoon,Weekday,Fog,37.77037381876602,-122.37930729347912
17.070842421833564,2253,Morning,Weekend,Fog,37.702358679390166,-122.49087978390456
14.15411387827113,630,Night,Weekend,Clear,37.71091583704349,-122.3505106299704
31.70888657170331,3044,Morning,Weekend,Fog,37.73139569404457,-122.44085520347404
